Date,time,operator,scriber,cleaving,Lot,Needle_maker,Needle_No,scribe_length,scribe_force,unseparate,peeling
2025/07/12,03:01:37,ÉLÉìÉ~ÉÉÉÄ,Scriber No.8,Cleaving No.12,25ESNU612Ag01,TECDIA,77,153.1,12.4,8.4,5
2025/07/12,05:43:06,ÉLÉìÉ~ÉÉÉÄ,Scriber No.8,Cleaving No.12,25ESNU609Ce00,TECDIA,79,147.8,12,1.4,0
2025/07/12,06:19:41,ÉLÉìÉ~ÉÉÉÄ,Scriber No.7,Cleaving No.11,25DKDFAC7Ac00,TECDIA,75,158.5,11.8,0,2
2025/07/12,15:22:31,êŒë∫Å@åíëæ,Scriber No.8,Cleaving No.12,25ESNU613Af01,TECDIA,79,153.1,12.4,6.7,0
2025/07/12,16:48:08,êŒë∫Å@åíëæ,Scriber No.2,Cleaving No.4,25ESNU613Cc00,Asahi,839,167,7.5,0,0
2025/07/12,19:48:56,ÉGÅ@ÉGÅ@É}Å[,Scriber No.7,Cleaving No.11,25DKDFAC9Ab01,TECDIA,75,158.6,12.4,0,1
2025/07/12,20:48:15,ÉGÅ@ÉGÅ@É}Å[,Scriber No.5,Cleaving No.8,23BCNY106Ae00,TECDIA,78,148.1,12.1,0.7,1
2025/07/12,20:59:14,ÉGÅ@ÉGÅ@É}Å[,Scriber No.6,Cleaving No.9,23BCNY105Df01,TECDIA,24,151.8,12.2,0,1
2025/07/12,21:49:07,ÉGÅ@ÉGÅ@É}Å[,Scriber No.2,Cleaving No.4,23BCNY106Cc01,Asahi,839,164,7,0,1
2025/07/12,21:49:58,ÉLÉìÉ~ÉÉÉÄ,Scriber No.3,Cleaving No.6,23BCNY107Ae01,Asahi,841,150.8,12.1,0,2
2025/07/13,04:19:00,ÉGÅ@ÉGÅ@É}Å[,Scriber No.9,Cleaving No.4,25DKDFACEAb01,TECDIA,73,154.6,12.1,0.1,1
2025/07/13,21:37:26,ÉXÉDÉC,Scriber No.7,Cleaving No.11,25DZDFAB6Ch01,TECDIA,75,159,12,1.8,0
2025/07/13,21:52:47,ÉXÉDÉC,Scriber No.9,Cleaving No.4,25DXDHAC9Dh01,TECDIA,73,151.1,12.1,0,0
2025/07/13,21:54:49,ÉXÉDÉC,Scriber No.6,Cleaving No.9,25DZDFAB5Bb01,TECDIA,24,151.1,12.4,0,0
2025/07/13,22:13:24,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25DZDFAB5Cb01,TECDIA,78,157.1,12.1,0,0
2025/07/14,00:31:12,ÉXÉDÉC,Scriber No.2,Cleaving No.4,25DHDEADHDg00,Asahi,839,163.6,7,0,0
2025/07/14,04:47:04,ÉXÉDÉC,Scriber No.3,Cleaving No.6,25D9DEACSCh01,Asahi,841,153.7,12.4,0,1
2025/07/15,00:45:12,ÉXÉDÉC,Scriber No.6,Cleaving No.9,25E7D1BL8Bb01,TECDIA,24,152.4,12.4,0.6,3
2025/07/15,00:48:28,ÉXÉDÉC,Scriber No.9,Cleaving No.4,25E7D1BL7Ch01,TECDIA,73,151.7,12.3,0,0
2025/07/15,00:51:55,ÉXÉDÉC,Scriber No.3,Cleaving No.6,23ALNX081Af00,Asahi,841,154.4,12.2,0.3,1
2025/07/15,00:53:11,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25DHDEADJBa01,TECDIA,78,156.4,12,0,0
2025/07/15,00:54:43,ÉXÉDÉC,Scriber No.8,Cleaving No.12,25DHDEADJBg01,TECDIA,79,147.8,12.2,3.3,0
2025/07/15,07:59:17,ã¥ìcÅ@óEçÏ,Scriber No.7,Cleaving No.11,25E8D1BMHAd01,TECDIA,75,159,12.1,0.3,1
2025/07/15,10:51:30,ã¥ìcÅ@óEçÏ,Scriber No.3,Cleaving No.6,23ALNX083Bd01,Asahi,846,149.8,12.5,0,0
2025/07/15,14:56:57,ã¥ìcÅ@óEçÏ,Scriber No.2,Cleaving No.4,25E9D1BMQAb01,Asahi,847,161,7,0,0
2025/07/15,21:27:14,ÉXÉDÉC,Scriber No.3,Cleaving No.6,25DXDHAC8Cc01,Asahi,846,149.8,12.3,0,0
2025/07/15,22:00:23,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25DXDHAC8Ce01,TECDIA,78,153.1,12.1,0.3,0
2025/07/15,22:02:05,ÉXÉDÉC,Scriber No.2,Cleaving No.4,25DHDEADKBh01,Asahi,847,178.8,7,0,0
2025/07/15,23:06:13,ÉXÉDÉC,Scriber No.6,Cleaving No.9,25E7D1BLBBe01,TECDIA,80,150.8,12.4,0,0
2025/07/16,02:25:35,ñÂòeÅ@ñÌê∂,Scriber No.9,Cleaving No.4,25E9D1BMRDc01,TECDIA,73,146.5,12.1,0,0
2025/07/16,14:10:46,êŒë∫Å@åíëæ,Scriber No.7,Cleaving No.11,25DXDHABYCf00,TECDIA,75,158.7,12.1,0,0
2025/07/16,16:54:00,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25DAD1BHSDa00,Asahi,846,156.7,12.3,0,0
2025/07/16,21:12:33,çÇã¥Å@ïàëæòY,Scriber No.6,Cleaving No.9,25DKDFACFCf00,TECDIA,80,148.9,12.1,0,1
2025/07/16,21:18:57,ÉGÅ@ÉGÅ@É}Å[,Scriber No.5,Cleaving No.8,25DKDFACFDa00,TECDIA,78,151.8,12.2,0.9,0
2025/07/16,21:35:07,êÏë∫Å@çÇçL,Scriber No.3,Cleaving No.6,25DED1BJYAb01,Asahi,846,150.8,12.3,0.1,0
2025/07/16,21:37:30,çÇã¥Å@ïàëæòY,Scriber No.7,Cleaving No.11,25DKDFACFBf00,TECDIA,75,156.4,11.9,0,0
2025/07/16,21:55:27,ÉLÉìÉ~ÉÉÉÄ,Scriber No.2,Cleaving No.4,25DKDFACJBh00,Asahi,847,164.6,7,0,0
2025/07/17,05:25:58,êÏë∫Å@çÇçL,Scriber No.2,Cleaving No.4,25DED1BK0Ag01,Asahi,847,163,7.1,0,2
2025/07/17,13:57:47,êŒë∫Å@åíëæ,Scriber No.9,Cleaving No.4,25DXDHABZBb01,TECDIA,81,149.1,12.1,0.6,0
2025/07/17,21:53:37,ÉLÉìÉ~ÉÉÉÄ,Scriber No.5,Cleaving No.8,25DTNS482Bh01,TECDIA,78,154.7,12.3,0.2,1
2025/07/17,21:55:16,JC2025027,Scriber No.6,Cleaving No.9,25DXDHABYCa01,TECDIA,80,148.9,12.1,0,0
2025/07/18,00:21:06,ÉLÉìÉ~ÉÉÉÄ,Scriber No.3,Cleaving No.6,25DTNS482De01,Asahi,856,152.5,12.2,0,0
2025/07/18,04:29:43,êÏë∫Å@çÇçL,Scriber No.7,Cleaving No.11,25DXDHABYBa01,TECDIA,82,156.4,12.1,8,3
2025/07/18,05:09:11,ÉLÉìÉ~ÉÉÉÄ,Scriber No.7,Cleaving No.11,25DXDHAC0Aa00,TECDIA,82,157.2,12.3,0.1,0
2025/07/25,11:01:04,êXÅ@íqéj,Scriber No.2,Cleaving No.4,25DQKC069Ag00,Asahi,847,166.9,7,0,
2025/07/25,11:04:39,êXÅ@íqéj,Scriber No.7,Cleaving No.11,25DKDFACKBc01,Asahi,82,157.4,12.4,0,0
2025/07/25,11:09:31,êXÅ@íqéj,Scriber No.3,Cleaving No.6,25DTNS484Bg00,Asahi,856,154.1,11.9,0,0
2025/07/25,11:11:14,JC2025030,Scriber No.5,Cleaving No.8,25DKDFACKAe01,TECDIA,78,159.1,12.3,0,0
2025/07/25,11:13:03,êXÅ@íqéj,Scriber No.6,Cleaving No.9,25DKDFACKAb01,TECDIA,80,149.1,12.1,0,0
2025/07/25,12:07:54,êXÅ@íqéj,Scriber No.9,Cleaving No.4,25EMD1BP7Bh01,TECDIA,81,149.1,11.9,0.5,0
2025/07/25,21:22:09,ÉXÉDÉC,Scriber No.6,Cleaving No.9,25ECD1BP1Ah00,TECDIA,80,148.5,12.2,0,0
2025/07/25,22:11:38,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25ECD1BP1Da00,TECDIA,78,158.4,11.9,0,0
2025/07/25,22:37:10,ÉXÉDÉC,Scriber No.2,Cleaving No.4,25DKDFACNAd01,Asahi,859,166.8,7,0,0
2025/07/25,22:42:25,ÉXÉDÉC,Scriber No.9,Cleaving No.4,25DKDFACMCh01,TECDIA,81,148.1,12.1,12,0
2025/07/26,02:21:31,ÉXÉDÉC,Scriber No.3,Cleaving No.6,25DKDFACNBg01,Asahi,856,156.4,12.4,0,0
2025/07/26,02:53:00,ÉXÉDÉC,Scriber No.9,Cleaving No.4,25EMD1BP8Dg01,TECDIA,81,151.2,12.4,0.8,0
2025/07/26,21:58:51,ñÂòeÅ@ñÌê∂,Scriber No.5,Cleaving No.8,24K8DC479Dg00,TECDIA,78,154.4,12.3,0,1
2025/07/26,22:20:14,ÉXÉDÉC,Scriber No.3,Cleaving No.6,24H8DA520Ah00,Asahi,856,157.1,12.1,0,0
2025/07/27,21:26:41,ÉXÉDÉC,Scriber No.6,Cleaving No.9,25EMD1BP5Cg01,TECDIA,80,151.5,12.3,0,0
2025/07/27,22:11:44,ÉXÉDÉC,Scriber No.3,Cleaving No.6,24K2DD483Ah00,Asahi,860,153,12.2,0,0
2025/07/27,22:14:23,ÉXÉDÉC,Scriber No.7,Cleaving No.11,25EMD1BP5Db01,TECDIA,82,158.1,12,0,0
2025/07/27,22:15:31,ÉXÉDÉC,Scriber No.9,Cleaving No.4,25EMD1BP5Dg01,TECDIA,81,153.1,12.3,0.9,0
2025/07/27,22:16:41,ÉXÉDÉC,Scriber No.2,Cleaving No.4,25EMD1BP6Ae01,Asahi,859,172.8,7,0,0
2025/07/28,00:18:19,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25DED1BK4Dh00,TECDIA,78,149.1,12.3,0.5,3
2025/07/28,11:06:27,PF2025052,Scriber No.5,Cleaving No.8,25EXDFADKCb01,TECDIA,83,152.1,12.3,0,0
2025/07/28,21:34:12,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25E5D1BKVAe01,TECDIA,83,149.1,12.1,0,0
2025/07/28,22:09:45,ÉXÉDÉC,Scriber No.9,Cleaving No.4,25ECD1BP1Bd01,TECDIA,81,149.1,12.1,6.3,0
2025/07/28,22:58:58,ÉXÉDÉC,Scriber No.3,Cleaving No.6,25ECD1BNYBb01,Asahi,860,159,12.1,0,0
2025/07/29,00:04:17,ÉXÉDÉC,Scriber No.6,Cleaving No.9,25DED1BK1Bf01,TECDIA,80,148.2,12.3,0,0
2025/07/29,03:19:52,ÉXÉDÉC,Scriber No.9,Cleaving No.4,25ECD1BNYBe01,TECDIA,84,155.4,12.4,0.8,0
2025/07/29,08:08:40,ÉGÅ@ÉGÅ@É}Å[,Scriber No.9,Cleaving No.4,25DED1BK3Ab01,TECDIA,84,153.7,12.3,0,0
2025/07/29,08:38:54,ÉGÅ@ÉGÅ@É}Å[,Scriber No.3,Cleaving No.6,25DED1BK3Ae01,Asahi,861,155.1,12.2,0,0
2025/07/29,08:53:43,ÉGÅ@ÉGÅ@É}Å[,Scriber No.2,Cleaving No.4,25EHNS506Bg01,Asahi,859,174.2,7,0,0
2025/07/29,21:42:34,JC2025011,Scriber No.2,Cleaving No.4,25EMD1BPGCe01,Asahi,859,170.2,7,0,0
2025/07/29,21:44:54,JC2025011,Scriber No.7,Cleaving No.11,25ETD1BQABf00,TECDIA,82,158.7,12,0,0
2025/07/29,21:45:48,JC2025011,Scriber No.3,Cleaving No.6,25EQD1BPQDh00,Asahi,861,158.7,12.2,0,0
2025/07/29,21:53:56,JC2025011,Scriber No.5,Cleaving No.8,25EQD1BPQBf00,TECDIA,83,155.5,11.9,1.7,1
2025/07/29,22:41:48,JC2025011,Scriber No.6,Cleaving No.9,25ETD1BQ8Cf00,TECDIA,80,153.7,12.1,0,0
2025/07/29,22:42:40,JC2025011,Scriber No.9,Cleaving No.4,25EMD1BPGDd01,TECDIA,84,149.8,12.3,0,0
2025/07/30,19:11:36,êÏë∫Å@çÇçL,Scriber No.3,Cleaving No.6,25D7EW004Ag00,Asahi,861,157.7,12.1,0.2,1
2025/07/30,21:06:02,ïΩä‘Å@àÍñÁ,Scriber No.6,Cleaving No.9,25FY1H007Aa00,TECDIA,80,148.3,12.1,0,
2025/07/30,22:02:57,ïΩä‘Å@àÍñÁ,Scriber No.2,Cleaving No.4,25ETD1BQ6Ad01,Asahi,862,163.3,7,0,0
2025/07/31,04:37:57,ïΩä‘Å@àÍñÁ,Scriber No.9,Cleaving No.4,25E7D1BLMDa00,TECDIA,84,151.4,12.1,0,1
2025/07/31,19:56:49,î™ãTÅ@íºé˜,Scriber No.6,Cleaving No.9,25E5D1BKMAh00,TECDIA,80,148.9,12.2,0,0
2025/07/31,20:13:52,î™ãTÅ@íºé˜,Scriber No.9,Cleaving No.4,25E7D1BLLCb01,TECDIA,84,148.9,12.2,0.1,0
2025/07/31,22:12:09,ïΩä‘Å@àÍñÁ,Scriber No.2,Cleaving No.4,25E5D1BKMDh00,Asahi,862,165.7,7.1,0,1
2025/08/01,07:15:07,ïΩä‘Å@àÍñÁ,Scriber No.3,Cleaving No.6,25EHNS510Dh00,Asahi,863,152.1,12.5,0,4
2025/08/01,13:44:30,â™çËÅ@ó¢çÁ,Scriber No.7,Cleaving No.11,25ETD1BPVAh00,TECDIA,75,157.9,12,0.2,0
2025/08/01,14:46:20,ÉGÅ@ÉGÅ@É}Å[,Scriber No.2,Cleaving No.4,25EHNS513Bf00,Asahi,862,162.3,7.2,0.4,0
2025/08/01,20:46:23,êŒë∫Å@åíëæ,Scriber No.9,Cleaving No.4,25DKDFACPDh00,TECDIA,84,153.1,12.1,0,0
2025/08/01,20:56:59,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,24L5DD523Ah00,Asahi,863,150.8,12.3,0,0
2025/08/01,21:04:56,ïΩä‘Å@àÍñÁ,Scriber No.6,Cleaving No.9,25DXDHACNAh00,TECDIA,80,149.1,12.1,0,0
2025/08/01,21:09:22,ïΩä‘Å@àÍñÁ,Scriber No.2,Cleaving No.4,25DCNT524Cf00,Asahi,862,161.7,7,0,1
2025/08/02,00:52:52,êŒë∫Å@åíëæ,Scriber No.7,Cleaving No.11,25D5EU006Ds01,TECDIA,75,156.7,12.4,0.2,0
2025/08/02,16:22:42,ÉXÉDÉC,Scriber No.3,Cleaving No.6,25EHNS509Ce01,Asahi,863,155.4,12,0.2,0
2025/08/02,20:43:50,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25EHNS509Bc01,Asahi,863,150.8,12.5,0.2,0
2025/08/02,21:07:27,êŒë∫Å@åíëæ,Scriber No.9,Cleaving No.4,25D9DEAD0Ag01,TECDIA,84,150.2,11.8,0,1
2025/08/02,21:10:07,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25DBDFABXAh00,TECDIA,80,149.8,12.1,0,0
2025/08/02,21:34:42,êŒë∫Å@åíëæ,Scriber No.7,Cleaving No.12,25D5EU005Bm01,TECDIA,75,157.8,12.4,0.2,0
2025/08/03,02:39:31,êŒë∫Å@åíëæ,Scriber No.2,Cleaving No.4,25D2ET002Dr00,Asahi,864,165,7,0,0
2025/08/03,20:15:06,êXÅ@íqéj,Scriber No.3,Cleaving No.6,25EHNS513Ba00,Asahi,865,157.1,12,0,0
2025/08/03,21:41:18,ã¥ìcÅ@óEçÏ,Scriber No.3,Cleaving No.6,25EHNS513Ac01,Asahi,865,149.8,12.1,0,0
2025/08/03,21:52:39,êXÅ@íqéj,Scriber No.9,Cleaving No.4,25DFDEAD4Bg01,TECDIA,84,151.1,15.1,8.7,0
2025/08/03,22:20:07,êXÅ@íqéj,Scriber No.2,Cleaving No.4,25D7EW004Cn01,Asahi,864,164.3,7,0,0
2025/08/04,00:21:50,êXÅ@íqéj,Scriber No.7,Cleaving No.11,25D3ET005Bg01,TECDIA,75,158.2,12,2.3,0
2025/08/04,01:03:46,ã¥ìcÅ@óEçÏ,Scriber No.9,Cleaving No.4,25DFDEAD4Ch01,TECDIA,122,153.4,12.1,4.2,1
2025/08/04,03:21:33,ã¥ìcÅ@óEçÏ,Scriber No.6,Cleaving No.9,25EHNS513Cd00,TECDIA,123,149.7,12.1,2.3,0
2025/08/04,04:46:47,ã¥ìcÅ@óEçÏ,Scriber No.9,Cleaving No.4,25COD1BDZBe01,TECDIA,122,150.1,12.3,0,0
2025/08/04,07:11:35,ÉXÉDÉC,Scriber No.7,Cleaving No.11,25D7EW004Dk01,TECDIA,124,157.7,12.1,1.2,0
2025/08/04,12:23:15,ÉXÉDÉC,Scriber No.7,Cleaving No.12,25D7EW004Cj01,TECDIA,124,159.1,12.1,0,0
2025/08/04,17:15:25,ÉXÉDÉC,Scriber No.2,Cleaving No.4,25DXDHACNAc01,Asahi,864,162.3,7,0,0
2025/08/04,18:15:43,êXÅ@íqéj,Scriber No.6,Cleaving No.9,25DCNT526Ag01,TECDIA,123,148.5,12.4,0,5
2025/08/04,20:36:56,ã¥ìcÅ@óEçÏ,Scriber No.2,Cleaving No.4,25DXDHACNCb01,Asahi,864,162.3,7,0,0
2025/08/04,21:57:35,PF2025052,Scriber No.9,Cleaving No.4,25ETDHAD8Ad01,TECDIA,122,151.8,12.2,0,0
2025/08/04,22:04:08,ã¥ìcÅ@óEçÏ,Scriber No.6,Cleaving No.9,25EENV462Da00,TECDIA,125,151.8,11.8,0,0
2025/08/04,22:10:44,ã¥ìcÅ@óEçÏ,Scriber No.7,Cleaving No.12,25ETD1BQ1Bf00,TECDIA,124,158.7,12.4,0,0
2025/08/05,03:12:31,ã¥ìcÅ@óEçÏ,Scriber No.3,Cleaving No.6,24K2DD483Aa00,Asahi,865,157.2,12.2,0,1
2025/08/05,14:31:35,ÉXÉDÉC,Scriber No.3,Cleaving No.6,25D9NV390Bb00,Asahi,866,155.1,12,0,0
2025/08/05,21:25:08,ã¥ìcÅ@óEçÏ,Scriber No.7,Cleaving No.12,25E1D1BQZDg00,TECDIA,124,157.8,12.1,0,0
2025/08/05,21:26:32,êXÅ@íqéj,Scriber No.6,Cleaving No.9,25E3D1BR0Ah00,TECDIA,125,150.2,11.9,0.2,1
2025/08/05,21:30:24,JC2025030,Scriber No.9,Cleaving No.4,25ETD1BQ0Ad01,TECDIA,122,150.1,12.2,0,0
2025/08/05,21:35:27,PF2025052,Scriber No.3,Cleaving No.6,25DCNT525Ab01,Asahi,866,153.4,12.1,0,0
2025/08/06,04:18:45,JC2025030,Scriber No.2,Cleaving No.4,25EENV456Cb00,Asahi,867,163,7.1,0,0
2025/08/06,21:32:52,JC2025030,Scriber No.6,Cleaving No.9,25E3D1BRBCc00,TECDIA,125,150.6,12.1,0,0
2025/08/06,21:38:09,êXÅ@íqéj,Scriber No.2,Cleaving No.4,25EHNS517Dc00,Asahi,867,170.1,7,0,0
2025/08/06,22:02:35,ã¥ìcÅ@óEçÏ,Scriber No.9,Cleaving No.4,25ETD1BQDDf01,TECDIA,122,150.8,12,0.1,1
2025/08/06,23:30:51,êXÅ@íqéj,Scriber No.7,Cleaving No.12,25E3D1BR0Db01,TECDIA,124,159,12.2,0.1,1
2025/08/07,02:37:19,ã¥ìcÅ@óEçÏ,Scriber No.3,Cleaving No.6,25E3D1BRDAh00,Asahi,866,156.3,12.2,0,0
2025/08/07,21:12:54,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25EUNU652Af00,Asahi,866,152.1,12.2,0.1,2
2025/08/07,21:22:04,êŒë∫Å@åíëæ,Scriber No.7,Cleaving No.11,25E9D1BRMDa00,TECDIA,124,157.4,11.9,0,0
2025/08/07,21:28:59,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25E7NU653Ch00,TECDIA,125,147.9,11.9,0,0
2025/08/07,21:37:47,êŒë∫Å@åíëæ,Scriber No.9,Cleaving No.4,25E9D1BRMDh00,TECDIA,122,147.5,12.3,0,0
2025/08/07,23:24:05,êŒë∫Å@åíëæ,Scriber No.2,Cleaving No.4,25E7NU653Bh00,Asahi,867,167.3,7,0,0
2025/08/08,12:09:16,â™çËÅ@ó¢çÁ,Scriber No.2,Cleaving No.4,25EHNS518Bh01,Asahi,867,162,7.1,4.1,1
2025/08/08,17:31:24,ÉLÉìÉ~ÉÉÉÄ,Scriber No.2,Cleaving No.4,25EENV459Cg00,Asahi,868,163.1,7,0,0
2025/08/08,17:38:08,êÏë∫Å@çÇçL,Scriber No.3,Cleaving No.6,25EENV459Dd00,Asahi,869,149.5,12.3,0,1
2025/08/08,21:20:52,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25EENV460Bd01,TECDIA,125,152.8,11.8,0,0
2025/08/08,21:29:12,êŒë∫Å@åíëæ,Scriber No.2,Cleaving No.4,25ESNU617Bc01,Asahi,868,162.7,7.5,0,0
2025/08/08,21:46:52,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25ESNU617Bd00,Asahi,869,151.8,12.3,0.1,1
2025/08/09,02:02:31,êŒë∫Å@åíëæ,Scriber No.9,Cleaving No.4,25E9D1BRXBf00,TECDIA,122,149.8,12.3,0.1,0
2025/08/09,06:45:01,êŒë∫Å@åíëæ,Scriber No.7,Cleaving No.11,25E9D1BS2Bf00,TECDIA,128,157.4,12,0,0
2025/08/09,11:56:59,ÉLÉìÉ~ÉÉÉÄ,Scriber No.9,Cleaving No.4,25E1D1BQXDb01,TECDIA,129,149.5,12.2,0.1,1
2025/08/09,20:45:47,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25EID1BSCBf00,TECDIA,125,149.1,12.1,0,0
2025/08/09,21:11:50,êŒë∫Å@åíëæ,Scriber No.9,Cleaving No.4,25EID1BSCDa00,TECDIA,129,153,12.5,0.2,0
2025/08/09,21:18:40,êŒë∫Å@åíëæ,Scriber No.7,Cleaving No.11,25EID1BSCDh00,TECDIA,128,156.1,12,0,1
2025/08/09,23:38:30,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25EZCL023Ae01,Asahi,869,152.4,12.1,0,0
2025/08/10,02:41:03,êŒë∫Å@åíëæ,Scriber No.2,Cleaving No.4,25ESNU622Dc01,Asahi,868,166.6,7.5,0,0
2025/08/10,04:25:11,êŒë∫Å@åíëæ,Scriber No.9,Cleaving No.4,25E9D1BRSAa00,TECDIA,129,149.8,12.5,8.9,0
2025/08/10,06:12:10,êŒë∫Å@åíëæ,Scriber No.9,Cleaving No.4,25E9D1BRVBb01,TECDIA,130,149.8,12.1,0.3,0
2025/08/10,20:36:05,ïΩä‘Å@àÍñÁ,Scriber No.3,Cleaving No.6,25ENCL074Af00,Asahi,869,151.1,12.5,0,0
2025/08/10,20:43:40,PF2025052,Scriber No.2,Cleaving No.4,25E3D1BRJDh00,Asahi,868,163,7,0,0
2025/08/10,21:14:54,ã¥ìcÅ@óEçÏ,Scriber No.9,Cleaving No.4,25EVDEADUBf00,TECDIA,130,145.9,12.1,0.9,0
2025/08/10,22:08:42,ã¥ìcÅ@óEçÏ,Scriber No.7,Cleaving No.12,25D5EU003Br00,TECDIA,128,158,12,0,0
2025/08/10,23:25:44,ã¥ìcÅ@óEçÏ,Scriber No.9,Cleaving No.4,25E9D1BRLDa00,TECDIA,130,150.8,12.2,1.4,0
2025/08/11,05:06:40,ã¥ìcÅ@óEçÏ,Scriber No.6,Cleaving No.9,25E7NU653Bf00,TECDIA,125,156.3,12,0,1
2025/08/11,09:59:11,ÉXÉDÉC,Scriber No.6,Cleaving No.6,25EUNU652Bg01,TECDIA,125,150.5,15,0,0
2025/08/11,14:32:56,ÉXÉDÉC,Scriber No.3,Cleaving No.9,25E7NU653Dg01,Asahi,883,153.7,12,0,0
2025/08/11,19:51:14,êXÅ@íqéj,Scriber No.2,Cleaving No.4,25E3D1BTLCf00,Asahi,884,175.4,7,0,0
2025/08/11,21:23:42,êXÅ@íqéj,Scriber No.3,Cleaving No.6,25EHNS520Cc00,Asahi,883,157.6,12.1,0,1
2025/08/11,21:44:49,PF2025052,Scriber No.2,Cleaving No.4,25E9D1BS1Cb01,Asahi,884,163.7,7,0,0
2025/08/11,21:57:51,ã¥ìcÅ@óEçÏ,Scriber No.7,Cleaving No.12,25ETDHAE9Cf00,TECDIA,128,157.8,12,0,0
2025/08/11,22:51:16,ã¥ìcÅ@óEçÏ,Scriber No.6,Cleaving No.9,25E9D1BRPDb01,TECDIA,125,148.6,12.1,0,0
2025/08/12,02:12:01,êXÅ@íqéj,Scriber No.9,Cleaving No.4,25E9D1BRRDg00,TECDIA,130,148.9,12,3.5,0
2025/08/12,14:23:19,ÉXÉDÉC,Scriber No.2,Cleaving No.4,25E9D1BRQBc01,Asahi,884,164.3,7,0,0
2025/08/12,17:33:48,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25E2D1BT4Cf00,TECDIA,126,153,2,0.1,1
2025/08/12,17:36:36,ÉXÉDÉC,Scriber No.8,Cleaving No.12,25E2D1BSVCa01,TECDIA,127,148.5,12.9,0,0
2025/08/12,20:01:07,JC2025030,Scriber No.3,Cleaving No.6,25E2D1BSTAd01,Asahi,883,148.9,12,1,1
2025/08/12,22:06:20,ã¥ìcÅ@óEçÏ,Scriber No.6,Cleaving No.9,25E2D1BT0Dh00,TECDIA,125,151.8,12.1,0,0
2025/08/12,22:18:36,êXÅ@íqéj,Scriber No.5,Cleaving No.8,25EID1BSMDh00,TECDIA,131,153.6,12,0.1,0
2025/08/12,22:23:12,êXÅ@íqéj,Scriber No.2,Cleaving No.4,25E3D1BTHBe01,Asahi,884,171.2,7.5,0,0
2025/08/12,22:32:36,ã¥ìcÅ@óEçÏ,Scriber No.3,Cleaving No.6,25E9D1BMTBf00,Asahi,883,158.7,12.2,0.2,0
2025/08/13,02:54:25,ã¥ìcÅ@óEçÏ,Scriber No.9,Cleaving No.4,25ETDHAE9De01,TECDIA,130,153.7,11.9,0,0
2025/08/13,04:42:35,êXÅ@íqéj,Scriber No.8,Cleaving No.12,25ETDHAE8Dd01,TECDIA,127,152.4,12,0,0
2025/08/13,05:45:37,JC2025030,Scriber No.7,Cleaving No.11,25EID1BSRDa00,TECDIA,128,155.1,12.2,0,0
2025/08/13,21:28:49,êXÅ@íqéj,Scriber No.7,Cleaving No.11,25ETDHADDBh00,TECDIA,128,157.6,11.9,0,0
2025/08/13,21:45:38,êXÅ@íqéj,Scriber No.5,Cleaving No.8,25ETDHADDDa00,TECDIA,131,150.8,12.3,0,0
2025/08/13,22:25:56,JC2025030,Scriber No.6,Cleaving No.9,25ETDHADEDa00,TECDIA,125,149.1,12.1,0,0
2025/08/13,23:50:56,êXÅ@íqéj,Scriber No.8,Cleaving No.12,25E2D1BT4Ce01,TECDIA,127,147.9,12,0,0
2025/08/14,01:29:11,PF2025052,Scriber No.9,Cleaving No.4,25E2D1BSXAb01,TECDIA,130,147.5,12,0,0
2025/08/14,05:12:57,êXÅ@íqéj,Scriber No.2,,25ETDHADRCf00,Asahi,885,151.4,12,,
2025/08/14,05:59:06,êXÅ@íqéj,Scriber No.2,Cleaving No.4,25ETDHADEDb01,Asahi,886,170.2,7.5,0,0
2025/08/14,06:08:01,êºí“Å@í∑ëæòY,Scriber No.3,Cleaving No.6,25ETDHADRCf00,Asahi,885,151.4,12,0,0
2025/08/14,20:41:46,â™çËÅ@ó¢çÁ,Scriber No.5,Cleaving No.8,25EDNS557Da00,TECDIA,131,152.8,12.2,0,0
2025/08/14,20:50:57,êÏë∫Å@çÇçL,Scriber No.3,Cleaving No.6,25EDNS557Df00,Asahi,885,154.8,12.1,0,2
2025/08/14,20:56:09,â™çËÅ@ó¢çÁ,Scriber No.9,Cleaving No.4,25E8DHAFHDc01,TECDIA,180,146.3,12.1,0,0
2025/08/14,21:23:28,â™çËÅ@ó¢çÁ,Scriber No.7,Cleaving No.11,25E6DEAEXCf00,TECDIA,128,157.3,12.2,0,0
